# Autogenerated
ЗЭ ゼ
зю ジュ
зЮ ジュ
Зю ジュ
ЗЮ ジュ
зя ジャ
зЯ ジャ
Зя ジャ
ЗЯ ジャ
йа イヤ
йА イヤ
Йа イヤ
ЙА イヤ
йе イエ
йЕ イエ
Йе イエ
ЙЕ イエ
йё イヨ
йЁ イヨ
Йё イヨ
ЙЁ イヨ
йи イ
йИ イ
Йи イ
ЙИ イ
йо イヨ
йО イヨ
Йо イヨ
ЙО イヨ
йу イユ
йУ イユ
Йу イユ
ЙУ イユ
йы イ
йЫ イ
Йы イ
ЙЫ イ
йэ イエ
йЭ イエ
Йэ イエ
ЙЭ イエ
йю イユ
йЮ イユ
Йю イユ
ЙЮ イユ
йя イヤ
йЯ イヤ
Йя イヤ
ЙЯ イヤ
ка カ
кА カ
Ка カ
КА カ
ке ク
кЕ ク
Ке ク
КЕ ク
кё キョ
кЁ キョ
Кё キョ
КЁ キョ
ки キ
кИ キ
Ки キ
КИ キ
ко コ
кО コ
Ко コ
КО コ
ку ク
кУ ク
Ку ク
КУ ク
кы キ
кЫ キ
Кы キ
КЫ キ
кэ ク
кЭ ク
Кэ ク
КЭ ク
кю キュ
кЮ キュ
Кю キュ
КЮ キュ
кя キャ
кЯ キャ
Кя キャ
КЯ キャ
ла ラ
лА ラ
Ла ラ
ЛА ラ
ле レ
лЕ レ
Ле レ
ЛЕ レ
лё リョ
лЁ リョ
Лё リョ
ЛЁ リョ
ли リ
лИ リ
Ли リ
ЛИ リ
ло ロ
лО ロ
Ло ロ
ЛО ロ
лу ル
лУ ル
Лу ル
ЛУ ル
лы リ
лЫ リ
Лы リ
ЛЫ リ
лэ レ
лЭ レ
Лэ レ
ЛЭ レ
лю リュ
лЮ リュ
Лю リュ
ЛЮ リュ
ля リャ
лЯ リャ
Ля リャ
ЛЯ リャ
ма マ
мА マ
Ма マ
МА マ
ме メ
мЕ メ
Ме メ
МЕ メ
мё ミョ
мЁ ミョ
Мё ミョ
МЁ ミョ
ми ミ
мИ ミ
Ми ミ
МИ ミ
мо モ
мО モ
Мо モ
МО モ
му ム
мУ ム
Му ム
МУ ム
мы ミ
мЫ ミ
Мы ミ
МЫ ミ
мэ メ
мЭ メ
Мэ メ
МЭ メ
мю ミュ
мЮ ミュ
Мю ミュ
МЮ ミュ
мя ミャ
мЯ ミャ
Мя ミャ
МЯ ミャ
на ナ
нА ナ
На ナ
НА ナ
не ネ
нЕ ネ
Не ネ
НЕ ネ
нё ニョ
нЁ ニョ
Нё ニョ
НЁ ニョ
ни ニ
нИ ニ
Ни ニ
НИ ニ
но ノ
нО ノ
Но ノ
НО ノ
ну ヌ
нУ ヌ
Ну ヌ
НУ ヌ
ны ニ
нЫ ニ
Ны ニ
НЫ ニ
нэ ネ
нЭ ネ
Нэ ネ
НЭ ネ
ню ニュ
нЮ ニュ
Ню ニュ
НЮ ニュ
ня ニャ
нЯ ニャ
Ня ニャ
НЯ ニャ
па パ
пА パ
Па パ
ПА パ
пе ペ
пЕ ペ
Пе ペ
ПЕ ペ
пё ピョ
пЁ ピョ
Пё ピョ
ПЁ ピョ
пи ピ
пИ ピ
Пи ピ
ПИ ピ
по ポ
пО ポ
По ポ
ПО ポ
пу プ
пУ プ
Пу プ
ПУ プ
пы ピ
пЫ ピ
Пы ピ
ПЫ ピ
пэ ペ
пЭ ペ
Пэ ペ
ПЭ ペ
пю ピュ
пЮ ピュ
Пю ピュ
ПЮ ピュ
пя ピャ
пЯ ピャ
Пя ピャ
ПЯ ピャ
ра ラ
рА ラ
Ра ラ
РА ラ
ре レ
рЕ レ
Ре レ
РЕ レ
рё リョ
рЁ リョ
Рё リョ
РЁ リョ
ри リ
рИ リ
Ри リ
РИ リ
ро ロ
рО ロ
Ро ロ
РО ロ
ру ル
рУ ル
Ру ル
РУ ル
ры リ
рЫ リ
Ры リ
РЫ リ
рэ レ
рЭ レ
Рэ レ
РЭ レ
рю リュ
рЮ リュ
Рю リュ
РЮ リュ
ря リャ
рЯ リャ
Ря リャ
РЯ リャ
са サ
сА サ
Са サ
СА サ
се セ
сЕ セ
Се セ
СЕ セ
сё ショ
сЁ ショ
Сё ショ
СЁ ショ
си シ
сИ シ
Си シ
СИ シ
со ソ
сО ソ
Со ソ
СО ソ
су ス
сУ ス
Су ス
СУ ス
сы シ
сЫ シ
Сы シ
СЫ シ
сэ セ
сЭ セ
Сэ セ
СЭ セ
сю シュ
сЮ シュ
Сю シュ
СЮ シュ
ся シャ
сЯ シャ
Ся シャ
СЯ シャ
та タ
тА タ
Та タ
ТА タ
те テ
тЕ テ
Те テ
ТЕ テ
тё チョ
тЁ チョ
Тё チョ
ТЁ チョ
ти チ
тИ チ
Ти チ
ТИ チ
то ト
тО ト
То ト
ТО ト
ту チュ
тУ チュ
Ту チュ
ТУ チュ
ты チ
тЫ チ
Ты チ
ТЫ チ
тэ テ
тЭ テ
Тэ テ
ТЭ テ
тю チュ
тЮ チュ
Тю チュ
ТЮ チュ
тя チャ
тЯ チャ
Тя チャ
ТЯ チャ
фа フア
фА フア
Фа フア
ФА フア
фе フエ
фЕ フエ
Фе フエ
ФЕ フエ
фё フヨ
фЁ フヨ
Фё フヨ
ФЁ フヨ
фи フイ
фИ フイ
Фи フイ
ФИ フイ
фо フオ
фО フオ
Фо フオ
ФО フオ
фу フ
фУ フ
Фу フ
ФУ フ
фы フイ
фЫ フイ
Фы フイ
ФЫ フイ
фэ フエ
фЭ フエ
Фэ フエ
ФЭ フエ
фю フユ
фЮ フユ
Фю フユ
ФЮ フユ
фя フヤ
фЯ フヤ
Фя フヤ
ФЯ フヤ
ха ハ
хА ハ
Ха ハ
ХА ハ
хе ヘ
хЕ ヘ
Хе ヘ
ХЕ ヘ
хё ヒョ
хЁ ヒョ
Хё ヒョ
ХЁ ヒョ
хи ヒ
хИ ヒ
Хи ヒ
ХИ ヒ
хо ホ
хО ホ
Хо ホ
ХО ホ
ху ヒュ
хУ ヒュ
Ху ヒュ
ХУ ヒュ
хы ヒ
хЫ ヒ
Хы ヒ
ХЫ ヒ
хэ ヘ
хЭ ヘ
Хэ ヘ
ХЭ ヘ
хю ヒュ
хЮ ヒュ
Хю ヒュ
ХЮ ヒュ
хя ヒャ
хЯ ヒャ
Хя ヒャ
ХЯ ヒャ
ца チャ
цА チャ
Ца チャ
ЦА チャ
це テ
цЕ テ
Це テ
ЦЕ テ
цё チョ
цЁ チョ
Цё チョ
ЦЁ チョ
ци チ
цИ チ
Ци チ
ЦИ チ
цо チョ
цО チョ
Цо チョ
ЦО チョ
цу ツ
цУ ツ
Цу ツ
ЦУ ツ
цы チ
цЫ チ
Цы チ
ЦЫ チ
цэ テ
цЭ テ
Цэ テ
ЦЭ テ
цю チュ
цЮ チュ
Цю チュ
ЦЮ チュ
ця チャ
цЯ チャ
Ця チャ
ЦЯ チャ
ча チャ
чА チャ
Ча チャ
ЧА チャ
че テ
чЕ テ
Че テ
ЧЕ テ
чё チョ
чЁ チョ
Чё チョ
ЧЁ チョ
чи チ
чИ チ
Чи チ
ЧИ チ
чо チョ
чО チョ
Чо チョ
ЧО チョ
чу チュ
чУ チュ
Чу チュ
ЧУ チュ
чы チ
чЫ チ
Чы チ
ЧЫ チ
чэ テ
чЭ テ
Чэ テ
ЧЭ テ
чю チュ
чЮ チュ
Чю チュ
ЧЮ チュ
чя チャ
чЯ チャ
Чя チャ
ЧЯ チャ
ша サ
шА サ
Ша サ
ША サ
ше セ
шЕ セ
Ше セ
ШЕ セ
шё ショ
шЁ ショ
Шё ショ
ШЁ ショ
ши シ
шИ シ
Ши シ
ШИ シ
шо ショ
шО ショ
Шо ショ
ШО ショ
шу ス
шУ ス
Шу ス
ШУ ス
шы シ
шЫ シ
Шы シ
ШЫ シ
шэ セ
шЭ セ
Шэ セ
ШЭ セ
шю シュ
шЮ シュ
Шю シュ
ШЮ シュ
шя シャ
шЯ シャ
Шя シャ
ШЯ シャ
ща シャ
щА シャ
Ща シャ
ЩА シャ
ще セ
щЕ セ
Ще セ
ЩЕ セ
щё ショ
щЁ ショ
Щё ショ
ЩЁ ショ
щи シ
щИ シ
Щи シ
ЩИ シ
що ショ
щО ショ
Що ショ
ЩО ショ
щу シュ
щУ シュ
Щу シュ
ЩУ シュ
щы シ
щЫ シ
Щы シ
ЩЫ シ
щэ セ
щЭ セ
Щэ セ
ЩЭ セ
щю シュ
щЮ シュ
Щю シュ
ЩЮ シュ
щя シャ
щЯ シャ
Щя シャ
ЩЯ シャ
а ア
А ア
е エ
Е エ
ё ヨ
Ё ヨ
и イ
И イ
о オ
О オ
у ウ
У ウ
ы イ
Ы イ
э エ
Э エ
ю ユ
Ю ユ
я ヤ
Я ヤ
б ブ
Б ブ
в ヲ
В ヲ
г グ
Г グ
д ド
Д ド
ж ジュ
Ж ジュ
з ズ
З ズ
й イ
Й イ
к ク
К ク
л ル
Л ル
м ム
М ム
н ン
Н ン
п プ
П プ
р ル
Р ル
с ス
С ス
т ト
Т ト
ф フ
Ф フ
х ホ
Х ホ
ц ツ
Ц ツ
ч チュ
Ч チュ
ш ス
Ш ス
щ シュ
Щ シュ
ъ !
Ъ !
ь !
Ь !
